,fsq_id,categories,chains,distance,link,name,timezone,geocodes.drop_off.latitude,geocodes.drop_off.longitude,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,location.address_extended,related_places.children,related_places.parent.fsq_id,related_places.parent.name
2958,5f7f6d31ebfa4e4c48adae7d,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],103,/v3/places/5f7f6d31ebfa4e4c48adae7d,Collective Arts,America/Toronto,43.652001,-79.407497,43.651873,-79.407471,43.651873,-79.407471,777 Dundas St W,CA,Markham,"777 Dundas St W (Markham), Toronto ON M6J 1V2",Toronto,M6J 1V2,ON,,,,
2959,59bacc07a4236259f0fbf005,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],803,/v3/places/59bacc07a4236259f0fbf005,Northern Maverick Brewing Co,America/Toronto,43.644883,-79.403074,43.644967,-79.402863,43.644967,-79.402863,115 Bathurst St,CA,at Adelaide St W,"115 Bathurst St (at Adelaide St W), Toronto ON M5V 2P9",Toronto,M5V 2P9,ON,,,,
2960,5993586c31fd14044089f8c5,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],579,/v3/places/5993586c31fd14044089f8c5,Kensington Brewing Co,America/Toronto,,,43.656441,-79.402543,43.656441,-79.402543,299 Augusta Ave,CA,,"299 Augusta Ave, Toronto ON M5T 2M2",Toronto,M5T 2M2,ON,,,,
2961,640754ce33ca1b18d92dcae8,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],379,/v3/places/640754ce33ca1b18d92dcae8,Burdock,America/Toronto,43.653802,-79.402112,43.653999,-79.402154,43.653999,-79.402154,6 Denison Sq,CA,,"6 Denison Sq, Toronto ON M5T 1K8",Toronto,M5T 1K8,ON,,,,
2962,57d0b57b498e640a72cbbe26,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",[],779,/v3/places/57d0b57b498e640a72cbbe26,Birreria Volo,America/Toronto,,,43.65522,-79.414692,43.65522,-79.414692,612 College St,CA,btwn Grace & Clinton St,"612 College St (btwn Grace & Clinton St), Toronto ON M6G 1B4",Toronto,M6G 1B4,ON,,,,
2963,4dcb3ddefa76d745f0514d24,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13058, 'name': 'Hot Dog Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/hotdog_', 'suffix': '.png'}}, {'id': 13165, 'name': 'German Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/german_', 'suffix': '.png'}}]",[],960,/v3/places/4dcb3ddefa76d745f0514d24,WVRST,America/Toronto,,,43.644181,-79.40054,43.644181,-79.40054,609 King St W,CA,btwn Bathurst & Portland St,"609 King St W (btwn Bathurst & Portland St), Toronto ON M5V 1M5",Toronto,M5V 1M5,ON,,,,
2964,4be0b04f4f15c9287a1bcc0b,"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",[],617,/v3/places/4be0b04f4f15c9287a1bcc0b,La Palette,America/Toronto,43.647794,-79.401066,43.647902,-79.401087,43.647902,-79.401087,492 Queen St W,CA,at Denison,"492 Queen St W (at Denison), Toronto ON M5V 2B3",Toronto,M5V 2B3,ON,,,,
2965,4c10116ace57c928bd4781d2,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],875,/v3/places/4c10116ace57c928bd4781d2,Beast Restaurant,America/Toronto,43.644238,-79.405601,43.644131,-79.405861,43.644131,-79.405861,96 Tecumseth St,CA,at Michener Ct,"96 Tecumseth St (at Michener Ct), Toronto ON M6J 2H1",Toronto,M6J 2H1,ON,,,,
2966,ca83ce3adcd348af612c7cf4,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],572,/v3/places/ca83ce3adcd348af612c7cf4,Kensington Brewing Co,,,,43.656389,-79.402488,43.656389,-79.402488,156 Augusta Ave,CA,,"156 Augusta Ave, Toronto ON M5T 2L5",Toronto,M5T 2L5,ON,,,,
2967,4ae63396f964a5208fa521e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",406,/v3/places/4ae63396f964a5208fa521e3,Beer Store,America/Toronto,,,43.655333,-79.407743,43.655333,-79.407743,452 Bathurst St,CA,College,"452 Bathurst St (College), Toronto ON M5T 2S6",Toronto,M5T 2S6,ON,,,,
2968,4add3b20f964a520b16421e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],393,/v3/places/4add3b20f964a520b16421e3,House on Parliament,America/Toronto,,,43.663671,-79.367878,43.663671,-79.367878,454 Parliament St,CA,btwn Carlton & Gerrard,"454 Parliament St (btwn Carlton & Gerrard), Toronto ON M5A 3A2",Toronto,M5A 3A2,ON,,,,
2969,4b6dde8bf964a5203a972ce3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",505,/v3/places/4b6dde8bf964a5203a972ce3,Beer Store,America/Toronto,43.661618,-79.37046,43.661466,-79.370427,43.661466,-79.370427,227 Gerrard St E,CA,btwn Seaton & Ontario,"227 Gerrard St E (btwn Seaton & Ontario), Toronto ON M5A 2E9",Toronto,M5A 2E9,ON,,,,
2970,4b8acdfdf964a520378232e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",667,/v3/places/4b8acdfdf964a520378232e3,Beer Store,America/Toronto,,,43.657739,-79.357538,43.657739,-79.357538,28 River St,CA,Queen St E,"28 River St (Queen St E), Toronto ON M5A 3N9",Toronto,M5A 3N9,ON,,,,
2971,4dbf32345da386e218ac306a,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",676,/v3/places/4dbf32345da386e218ac306a,Beer Store,America/Toronto,,,43.666282,-79.369041,43.666282,-79.369041,534 Parliament St,CA,at Winchester St.,"534 Parliament St (at Winchester St.), Toronto ON M4X 1P5",Toronto,M4X 1P5,ON,,,,
2972,52ec057a11d23d4bcd3e74e7,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],797,/v3/places/52ec057a11d23d4bcd3e74e7,Left Field Brewery,America/Toronto,43.673657,-79.330356,43.673789,-79.330385,43.673789,-79.330385,36 Wagstaff Dr,CA,Greenwood Ave. and Gerrard Street,"36 Wagstaff Dr (Greenwood Ave. and Gerrard Street), Toronto ON M4L 3W9",Toronto,M4L 3W9,ON,,,,
2973,4aeb26cff964a52009bf21e3,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",[],600,/v3/places/4aeb26cff964a52009bf21e3,The Only Cafe,America/Toronto,43.680336,-79.337775,43.680441,-79.337798,43.680441,-79.337798,972 Danforth Ave,CA,at Donlands Ave,"972 Danforth Ave (at Donlands Ave), Toronto ON M4J 1L9",Toronto,M4J 1L9,ON,,,,
2974,579c2998498e3f16b083e829,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",[],127,/v3/places/579c2998498e3f16b083e829,The Dylan Bar,America/Toronto,43.681872,-79.330535,43.681974,-79.330556,,,1276 Danforth Ave,CA,Linsmore Crescent,"1276 Danforth Ave (Linsmore Crescent), Toronto ON M4J 1M6",Toronto,M4J 1M6,ON,,,,
2975,4af0b6fcf964a5207ade21e3,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],333,/v3/places/4af0b6fcf964a5207ade21e3,Sarah's Cafe & Bar,America/Toronto,,,43.682848,-79.326999,43.682848,-79.326999,1426 Danforth Ave,CA,Greenwood,"1426 Danforth Ave (Greenwood), Toronto ON M4J 1N4",Toronto,M4J 1N4,ON,,,,
2976,4b523311f964a520536f27e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",201,/v3/places/4b523311f964a520536f27e3,The Beer Store,America/Toronto,,,43.681252,-79.332781,43.681252,-79.332781,1177 Danforth Ave,CA,at Greenwood Ave,"1177 Danforth Ave (at Greenwood Ave), Toronto ON M4J 1M5",Toronto,M4J 1M5,ON,,,,
2977,56b21a39498edf1584ff4925,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 17076, 'name': 'Liquor Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}}]",[],205,/v3/places/56b21a39498edf1584ff4925,"Bottle Delivery Toronto - Beer, Liquor, Wine",America/Toronto,43.681379,-79.332857,43.681193,-79.332819,43.681193,-79.332819,1177 Danforth Ave,CA,Greenwood,"1177 Danforth Ave (Greenwood), Toronto ON M4J 1M5",Toronto,M4J 1M5,ON,,,,
2978,5b3af4f125fb7b0039f9f588,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],982,/v3/places/5b3af4f125fb7b0039f9f588,Black Lab Brewing,America/Toronto,43.661654,-79.329013,43.661871,-79.329063,43.661871,-79.329063,818 Eastern Ave,CA,Leslie Street,"818 Eastern Ave (Leslie Street), Toronto ON M4L 1A1",Toronto,M4L 1A1,ON,,,,
2979,5809380538fa964fcc2f75e6,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",[],808,/v3/places/5809380538fa964fcc2f75e6,Eastbound Brewing Co,America/Toronto,,,43.659005,-79.350118,43.659005,-79.350118,700 Queen St E,CA,at Broadview Ave,"700 Queen St E (at Broadview Ave), Toronto ON M4M 1G9",Toronto,M4M 1G9,ON,,,,
2980,5d1ffd784fa073002384e63f,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],275,/v3/places/5d1ffd784fa073002384e63f,Avling,America/Toronto,43.661472,-79.338246,43.661655,-79.338287,43.661655,-79.338287,1042 Queen St E,CA,,"1042 Queen St E, Toronto ON M4M 1K4",Toronto,M4M 1K4,ON,,,,
2981,57acc462cd10c32744f2d7cd,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],713,/v3/places/57acc462cd10c32744f2d7cd,Radical Road Brewing Co,America/Toronto,,,43.662519,-79.332532,43.662519,-79.332532,1177 Queen St E,CA,at Jones Ave,"1177 Queen St E (at Jones Ave), Toronto ON M4M 1L5",Toronto,M4M 1L5,ON,at Jones Ave,,,
2982,5983a7485c68384bf1e4de8c,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],598,/v3/places/5983a7485c68384bf1e4de8c,Saulter Street Brewery,America/Toronto,43.658268,-79.346927,43.658488,-79.346389,43.658488,-79.346389,31 Saulter St,CA,,"31 Saulter St, Toronto ON M4M 2H8",Toronto,M4M 2H8,ON,# 1,,,
2983,4ec03c1329c25ce5a22fca40,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",[],473,/v3/places/4ec03c1329c25ce5a22fca40,Ascari Enoteca,America/Toronto,43.662093,-79.335465,43.661973,-79.335438,43.661973,-79.335438,1111 Queen St E,CA,at Caroline Ave.,"1111 Queen St E (at Caroline Ave.), Toronto ON M4M 1K7",Toronto,M4M 1K7,ON,,,,
2984,4ad79986f964a5209d0c21e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",[],251,/v3/places/4ad79986f964a5209d0c21e3,The Roy Public House,America/Toronto,43.660404,-79.343037,43.660524,-79.343064,43.660524,-79.343064,894 Queen St E,CA,at Logan Ave.,"894 Queen St E (at Logan Ave.), Toronto ON M4M 1J3",Toronto,M4M 1J3,ON,,,,
2985,5d4c4ef1fd1040000861d828,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",630,/v3/places/5d4c4ef1fd1040000861d828,Beer Store,America/Toronto,43.657033,-79.345101,43.657452,-79.345196,43.657452,-79.345196,400 Eastern Ave,CA,,"400 Eastern Ave, Toronto ON M4M 1B9",Toronto,M4M 1B9,ON,,,,
2986,4bbf93064cdfc9b6db7f9121,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",633,/v3/places/4bbf93064cdfc9b6db7f9121,Beer Store,America/Toronto,43.667135,-79.34499,43.667288,-79.345024,43.667288,-79.345024,800 Gerrard St E,CA,Logan Ave.,"800 Gerrard St E (Logan Ave.), Toronto ON M4M 1Y7",Toronto,M4M 1Y7,ON,,,,
2987,52ec057a11d23d4bcd3e74e7,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],683,/v3/places/52ec057a11d23d4bcd3e74e7,Left Field Brewery,America/Toronto,43.673657,-79.330356,43.673789,-79.330385,43.673789,-79.330385,36 Wagstaff Dr,CA,Greenwood Ave. and Gerrard Street,"36 Wagstaff Dr (Greenwood Ave. and Gerrard Street), Toronto ON M4L 3W9",Toronto,M4L 3W9,ON,,,,
2988,5957bd26d1a40251f53875e5,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],927,/v3/places/5957bd26d1a40251f53875e5,Godspeed Brewery,America/Toronto,,,43.672563,-79.319341,43.672563,-79.319341,242 Coxwell Ave,CA,at Gerrard St E,"242 Coxwell Ave (at Gerrard St E), Toronto ON M4L 3B2",Toronto,M4L 3B2,ON,,,,
2989,4aeb26cff964a52009bf21e3,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",[],941,/v3/places/4aeb26cff964a52009bf21e3,The Only Cafe,America/Toronto,43.680336,-79.337775,43.680441,-79.337798,43.680441,-79.337798,972 Danforth Ave,CA,at Donlands Ave,"972 Danforth Ave (at Donlands Ave), Toronto ON M4J 1L9",Toronto,M4J 1L9,ON,,,,
2990,579c2998498e3f16b083e829,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",[],461,/v3/places/579c2998498e3f16b083e829,The Dylan Bar,America/Toronto,43.681872,-79.330535,43.681974,-79.330556,,,1276 Danforth Ave,CA,Linsmore Crescent,"1276 Danforth Ave (Linsmore Crescent), Toronto ON M4J 1M6",Toronto,M4J 1M6,ON,,,,
2991,4af0b6fcf964a5207ade21e3,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],408,/v3/places/4af0b6fcf964a5207ade21e3,Sarah's Cafe & Bar,America/Toronto,,,43.682848,-79.326999,43.682848,-79.326999,1426 Danforth Ave,CA,Greenwood,"1426 Danforth Ave (Greenwood), Toronto ON M4J 1N4",Toronto,M4J 1N4,ON,,,,
2992,4b523311f964a520536f27e3,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}]","[{'id': 'dca28a14-eb9f-44a7-a077-5a687d499af6', 'name': 'The Beer Store'}]",574,/v3/places/4b523311f964a520536f27e3,The Beer Store,America/Toronto,,,43.681252,-79.332781,43.681252,-79.332781,1177 Danforth Ave,CA,at Greenwood Ave,"1177 Danforth Ave (at Greenwood Ave), Toronto ON M4J 1M5",Toronto,M4J 1M5,ON,,,,
2993,56b21a39498edf1584ff4925,"[{'id': 17058, 'name': 'Beer Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}}, {'id': 17076, 'name': 'Liquor Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}}]",[],584,/v3/places/56b21a39498edf1584ff4925,"Bottle Delivery Toronto - Beer, Liquor, Wine",America/Toronto,43.681379,-79.332857,43.681193,-79.332819,43.681193,-79.332819,1177 Danforth Ave,CA,Greenwood,"1177 Danforth Ave (Greenwood), Toronto ON M4J 1M5",Toronto,M4J 1M5,ON,,,,
2994,4dbb2d7a6e815ab0de64d555,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13050, 'name': 'Distillery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],868,/v3/places/4dbb2d7a6e815ab0de64d555,Ontario Spring Water Sake Co,America/Toronto,,,43.649827,-79.359836,43.649827,-79.359836,51 Gristmill Lane,CA,,"51 Gristmill Lane, Toronto ON M5A 3C4",Toronto,M5A 3C4,ON,,,,
2995,597abafcb2958f7e523ea993,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],252,/v3/places/597abafcb2958f7e523ea993,Goose Island Brew House - Toronto,America/Toronto,,,43.647367,-79.373656,43.647367,-79.373656,70 the Esplanade,CA,,"70 the Esplanade, Toronto ON M5E 1R2",Toronto,M5E 1R2,ON,,,,
2996,6283cbfa6e92bf4a32599849,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],333,/v3/places/6283cbfa6e92bf4a32599849,GLB Brewpub,America/Toronto,43.645031,-79.369601,43.645089,-79.369461,43.645089,-79.369461,11 Lower Jarvis St,CA,Lakeshore Blvd,"11 Lower Jarvis St (Lakeshore Blvd), Toronto ON M5E 0C3",Toronto,M5E 0C3,ON,,,,
2997,4dfbb793814d9c07902a61fa,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],333,/v3/places/4dfbb793814d9c07902a61fa,The Garden Pub,America/Toronto,43.647976,-79.374701,43.647803,-79.374613,43.647803,-79.374613,37 Front St E,CA,2nd Floor,"37 Front St E (2nd Floor), Toronto ON M5E 1B3",Toronto,M5E 1B3,ON,,,,
2998,5286b3cc11d2a16180fd187e,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],972,/v3/places/5286b3cc11d2a16180fd187e,Foundation Bar,America/Toronto,,,43.652664,-79.380342,43.652664,-79.380342,14 W Queen St,CA,in Eaton Centre,"14 W Queen St (in Eaton Centre), Toronto ON",Toronto,,ON,,,,
2999,4ad4c05cf964a520e3f520e3,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",[],247,/v3/places/4ad4c05cf964a520e3f520e3,C'est What,America/Toronto,43.648544,-79.373505,43.648393,-79.373445,43.648393,-79.373445,67 Front St E,CA,at Church St,"67 Front St E (at Church St), Toronto ON M5E 1B5",Toronto,M5E 1B5,ON,,"[{'fsq_id': '60e0dafca0bad77d7927772a', 'name': 'C’est What Beer Garden'}]",,
3000,4ba40e6cf964a520ab7c38e3,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],898,/v3/places/4ba40e6cf964a520ab7c38e3,Ice Box,America/Toronto,,,43.643222,-79.379728,43.643222,-79.379728,40 Bay St,CA,,"40 Bay St, Toronto ON M5J 2X2",Toronto,M5J 2X2,ON,,,4b155081f964a520b4b023e3,Scotiabank Arena
3001,2be7c478fa9e4a1431a0bc3b,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",[],776,/v3/places/2be7c478fa9e4a1431a0bc3b,Charlesbourg Brewing Co,,,,43.65002,-79.379641,43.65002,-79.379641,1234 Consumers Dr,CA,,"1234 Consumers Dr, Toronto ON L1N 0J8",Toronto,L1N 0J8,ON,,,,
